,zip_code,city,shipping_zone
2081,7839,Gustavo A. Madero,North
2082,7840,Gustavo A. Madero,North
2083,7840,Gustavo A. Madero,North
2084,7850,Gustavo A. Madero,North
2085,7850,Gustavo A. Madero,North
2086,7858,Gustavo A. Madero,North
2087,7859,Gustavo A. Madero,North
2088,7860,Gustavo A. Madero,North
2089,7860,Gustavo A. Madero,North
2090,7869,Gustavo A. Madero,North
2091,7870,Gustavo A. Madero,North
2092,7870,Gustavo A. Madero,North
2093,7880,Gustavo A. Madero,North
2094,7889,Gustavo A. Madero,North
2095,7890,Gustavo A. Madero,North
2096,7890,Gustavo A. Madero,North
2097,7890,Gustavo A. Madero,North
2098,7899,Gustavo A. Madero,North
2099,7900,Gustavo A. Madero,North
2100,7910,Gustavo A. Madero,North
2101,7918,Gustavo A. Madero,North
2102,7919,Gustavo A. Madero,North
2103,7920,Gustavo A. Madero,North
2104,7920,Gustavo A. Madero,North
2105,7930,Gustavo A. Madero,North
2106,7939,Gustavo A. Madero,North
2107,7940,Gustavo A. Madero,North
2108,7950,Gustavo A. Madero,North
2109,7960,Gustavo A. Madero,North
2110,7960,Gustavo A. Madero,North
2111,7960,Gustavo A. Madero,North
2112,7969,Gustavo A. Madero,North
2113,7969,Gustavo A. Madero,North
2114,7970,Gustavo A. Madero,North
2115,7979,Gustavo A. Madero,North
2116,7979,Gustavo A. Madero,North
2117,7980,Gustavo A. Madero,North
2118,7990,Gustavo A. Madero,North
2119,16000,Xochimilco,East
2120,16000,Xochimilco,East
2121,16000,Xochimilco,East
2122,16010,Xochimilco,East
2123,16010,Xochimilco,East
2124,16010,Xochimilco,East
2125,16010,Xochimilco,East
2126,16020,Xochimilco,East
2127,16020,Xochimilco,East
2128,16029,Xochimilco,East
2129,16030,Xochimilco,East
2130,16030,Xochimilco,East
2131,16030,Xochimilco,East
2132,16030,Xochimilco,East
2133,16034,Xochimilco,East
2134,16035,Xochimilco,East
2135,16035,Xochimilco,East
2136,16036,Xochimilco,East
2137,16038,Xochimilco,East
2138,16040,Xochimilco,East
2139,16040,Xochimilco,East
2140,16050,Xochimilco,East
2141,16050,Xochimilco,East
2142,16050,Xochimilco,East
2143,16059,Xochimilco,East
2144,16060,Xochimilco,East
2145,16070,Xochimilco,East
2146,16070,Xochimilco,East
2147,16070,Xochimilco,East
2148,16070,Xochimilco,East
2149,16080,Xochimilco,East
2150,16080,Xochimilco,East
2151,16080,Xochimilco,East
2152,16080,Xochimilco,East
2153,16090,Xochimilco,East
2154,16090,Xochimilco,East
2155,16090,Xochimilco,East
2156,16100,Xochimilco,East
2157,16200,Xochimilco,East
2158,16210,Xochimilco,East
2159,16300,Xochimilco,East
2160,16310,Xochimilco,East
2161,16320,Xochimilco,East
2162,16340,Xochimilco,East
2163,16400,Xochimilco,East
2164,16410,Xochimilco,East
2165,16420,Xochimilco,East
2166,16428,Xochimilco,East
2167,16429,Xochimilco,East
2168,16430,Xochimilco,East
2169,16440,Xochimilco,East
2170,16443,Xochimilco,East
2171,16450,Xochimilco,East
2172,16457,Xochimilco,East
2173,16459,Xochimilco,East
2174,16500,Xochimilco,East
2175,16513,Xochimilco,East
2176,16513,Xochimilco,East
2177,16514,Xochimilco,East
2178,16514,Xochimilco,East
2179,16514,Xochimilco,East
2180,16520,Xochimilco,East
2181,16530,Xochimilco,East
2182,16530,Xochimilco,East
2183,16533,Xochimilco,East
2184,16550,Xochimilco,East
2185,16600,Xochimilco,East
2186,16604,Xochimilco,East
2187,16605,Xochimilco,East
2188,16606,Xochimilco,East
2189,16607,Xochimilco,East
2190,16609,Xochimilco,East
2191,16610,Xochimilco,East
2192,16614,Xochimilco,East
2193,16615,Xochimilco,East
2194,16616,Xochimilco,East
2195,16617,Xochimilco,East
2196,16620,Xochimilco,East
2197,16629,Xochimilco,East
2198,16629,Xochimilco,East
2199,16630,Xochimilco,East
2200,16640,Xochimilco,East
2201,16710,Xochimilco,East
2202,16720,Xochimilco,East
2203,16739,Xochimilco,East
2204,16740,Xochimilco,East
2205,16749,Xochimilco,East
2206,16750,Xochimilco,East
2207,16770,Xochimilco,East
2208,16776,Xochimilco,East
2209,16776,Xochimilco,East
2210,16780,Xochimilco,East
2211,16780,Xochimilco,East
2212,16780,Xochimilco,East
2213,16780,Xochimilco,East
2214,16780,Xochimilco,East
2215,16797,Xochimilco,East
2216,16799,Xochimilco,East
2217,16800,Xochimilco,East
2218,16810,Xochimilco,East
2219,16810,Xochimilco,East
2220,16810,Xochimilco,East
2221,16813,Xochimilco,East
2222,16840,Xochimilco,East
2223,16850,Xochimilco,East
2224,16860,Xochimilco,East
2225,16880,Xochimilco,East
2226,16900,Xochimilco,East
2227,15000,Venustiano Carranza,East
2228,15010,Venustiano Carranza,East
2229,15020,Venustiano Carranza,East
2230,15100,Venustiano Carranza,East
2231,15200,Venustiano Carranza,East
2232,15210,Venustiano Carranza,East
2233,15220,Venustiano Carranza,East
2234,15220,Venustiano Carranza,East
2235,15230,Venustiano Carranza,East
2236,15240,Venustiano Carranza,East
2237,15250,Venustiano Carranza,East
2238,15260,Venustiano Carranza,East
2239,15270,Venustiano Carranza,East
2240,15280,Venustiano Carranza,East
2241,15290,Venustiano Carranza,East
2242,15300,Venustiano Carranza,East
2243,15309,Venustiano Carranza,East
2244,15310,Venustiano Carranza,East
2245,15320,Venustiano Carranza,East
2246,15330,Venustiano Carranza,East
2247,15339,Venustiano Carranza,East
2248,15340,Venustiano Carranza,East
2249,15350,Venustiano Carranza,East
2250,15370,Venustiano Carranza,East
2251,15380,Venustiano Carranza,East
2252,15390,Venustiano Carranza,East
2253,15400,Venustiano Carranza,East
2254,15410,Venustiano Carranza,East
2255,15420,Venustiano Carranza,East
2256,15430,Venustiano Carranza,East
2257,15440,Venustiano Carranza,East
2258,15450,Venustiano Carranza,East
2259,15460,Venustiano Carranza,East
2260,15470,Venustiano Carranza,East
2261,15500,Venustiano Carranza,East
2262,15510,Venustiano Carranza,East
2263,15520,Venustiano Carranza,East
2264,15530,Venustiano Carranza,East
2265,15540,Venustiano Carranza,East
2266,15600,Venustiano Carranza,East
2267,15610,Venustiano Carranza,East
2268,15620,Venustiano Carranza,East
2269,15630,Venustiano Carranza,East
2270,15640,Venustiano Carranza,East
2271,15640,Venustiano Carranza,East
2272,15650,Venustiano Carranza,East
2273,15660,Venustiano Carranza,East
2274,15670,Venustiano Carranza,East
2275,15680,Venustiano Carranza,East
2276,15700,Venustiano Carranza,East
2277,15710,Venustiano Carranza,East
2278,15730,Venustiano Carranza,East
2279,15740,Venustiano Carranza,East
2280,15750,Venustiano Carranza,East
2281,15800,Venustiano Carranza,East
2282,15810,Venustiano Carranza,East
2283,15820,Venustiano Carranza,East
2284,15830,Venustiano Carranza,East
2285,15840,Venustiano Carranza,East
2286,15850,Venustiano Carranza,East
2287,15860,Venustiano Carranza,East
2288,15870,Venustiano Carranza,East
2289,15900,Venustiano Carranza,East
2290,15960,Venustiano Carranza,East
2291,15970,Venustiano Carranza,East
2292,15980,Venustiano Carranza,East
2293,15990,Venustiano Carranza,East
2294,8000,Iztacalco,East
2295,8010,Iztacalco,East
2296,8020,Iztacalco,East
2297,8030,Iztacalco,East
2298,8040,Iztacalco,East
2299,8100,Iztacalco,East
2300,8200,Iztacalco,East
2301,8210,Iztacalco,East
2302,8220,Iztacalco,East
2303,8230,Iztacalco,East
2304,8240,Iztacalco,East
2305,8300,Iztacalco,East
2306,8310,Iztacalco,East
2307,8320,Iztacalco,East
2308,8400,Iztacalco,East
2309,8420,Iztacalco,East
2310,8500,Iztacalco,East
2311,8510,Iztacalco,East
2312,8600,Iztacalco,East
2313,8610,Iztacalco,East
2314,8620,Iztacalco,East
2315,8650,Iztacalco,East
2316,8700,Iztacalco,East
2317,8710,Iztacalco,East
2318,8720,Iztacalco,East
2319,8730,Iztacalco,East
2320,8760,Iztacalco,East
2321,8760,Iztacalco,East
2322,8760,Iztacalco,East
2323,8770,Iztacalco,East
2324,8800,Iztacalco,East
2325,8810,Iztacalco,East
2326,8830,Iztacalco,East
2327,8840,Iztacalco,East
2328,8900,Iztacalco,East
2329,8910,Iztacalco,East
2330,8920,Iztacalco,East
2331,8930,Iztacalco,East
2332,9000,Iztapalapa,East
2333,9000,Iztapalapa,East
2334,9000,Iztapalapa,East
2335,9000,Iztapalapa,East
2336,9000,Iztapalapa,East
2337,9000,Iztapalapa,East
2338,9000,Iztapalapa,East
2339,9010,Iztapalapa,East
2340,9020,Iztapalapa,East
2341,9030,Iztapalapa,East
2342,9040,Iztapalapa,East
2343,9060,Iztapalapa,East
2344,9060,Iztapalapa,East
2345,9070,Iztapalapa,East
2346,9080,Iztapalapa,East
2347,9089,Iztapalapa,East
2348,9090,Iztapalapa,East
2349,9099,Iztapalapa,East
2350,9100,Iztapalapa,East
2351,9130,Iztapalapa,East
2352,9140,Iztapalapa,East
2353,9180,Iztapalapa,East
2354,9200,Iztapalapa,East
2355,9208,Iztapalapa,East
2356,9209,Iztapalapa,East
2357,9210,Iztapalapa,East
2358,9220,Iztapalapa,East
2359,9230,Iztapalapa,East
2360,9230,Iztapalapa,East
2361,9230,Iztapalapa,East
2362,9230,Iztapalapa,East
2363,9239,Iztapalapa,East
2364,9240,Iztapalapa,East
2365,9250,Iztapalapa,East
2366,9260,Iztapalapa,East
2367,9270,Iztapalapa,East
2368,9280,Iztapalapa,East
2369,9290,Iztapalapa,East
2370,9300,Iztapalapa,East
2371,9310,Iztapalapa,East
2372,9310,Iztapalapa,East
2373,9310,Iztapalapa,East
2374,9319,Iztapalapa,East
2375,9320,Iztapalapa,East
2376,9350,Iztapalapa,East
2377,9359,Iztapalapa,East
2378,9360,Iztapalapa,East
2379,9360,Iztapalapa,East
2380,9400,Iztapalapa,East
2381,9400,Iztapalapa,East
2382,9410,Iztapalapa,East
2383,9410,Iztapalapa,East
2384,9410,Iztapalapa,East
2385,9410,Iztapalapa,East
2386,9420,Iztapalapa,East
2387,9420,Iztapalapa,East
2388,9429,Iztapalapa,East
2389,9430,Iztapalapa,East
2390,9430,Iztapalapa,East
2391,9438,Iztapalapa,East
2392,9440,Iztapalapa,East
2393,9440,Iztapalapa,East
2394,9440,Iztapalapa,East
2395,9450,Iztapalapa,East
2396,9460,Iztapalapa,East
2397,9470,Iztapalapa,East
2398,9479,Iztapalapa,East
2399,9480,Iztapalapa,East
2400,9500,Iztapalapa,East
2401,9500,Iztapalapa,East
2402,9510,Iztapalapa,East
2403,9520,Iztapalapa,East
2404,9520,Iztapalapa,East
2405,9530,Iztapalapa,East
2406,9550,Iztapalapa,East
2407,9560,Iztapalapa,East
2408,9570,Iztapalapa,East
2409,9578,Iztapalapa,East
2410,9600,Iztapalapa,East
2411,9608,Iztapalapa,East
2412,9609,Iztapalapa,East
2413,9620,Iztapalapa,East
2414,9630,Iztapalapa,East
2415,9630,Iztapalapa,East
2416,9630,Iztapalapa,East
2417,9630,Iztapalapa,East
2418,9630,Iztapalapa,East
2419,9630,Iztapalapa,East
2420,9630,Iztapalapa,East
2421,9630,Iztapalapa,East
2422,9630,Iztapalapa,East
2423,9630,Iztapalapa,East
2424,9630,Iztapalapa,East
2425,9630,Iztapalapa,East
2426,9630,Iztapalapa,East
2427,9630,Iztapalapa,East
2428,9630,Iztapalapa,East
2429,9637,Iztapalapa,East
2430,9638,Iztapalapa,East
2431,9640,Iztapalapa,East
2432,9640,Iztapalapa,East
2433,9648,Iztapalapa,East
2434,9660,Iztapalapa,East
2435,9670,Iztapalapa,East
2436,9680,Iztapalapa,East
2437,9689,Iztapalapa,East
2438,9690,Iztapalapa,East
2439,9696,Iztapalapa,East
2440,9698,Iztapalapa,East
2441,9700,Iztapalapa,East
2442,9700,Iztapalapa,East
2443,9700,Iztapalapa,East
2444,9700,Iztapalapa,East
2445,9704,Iztapalapa,East
2446,9705,Iztapalapa,East
2447,9706,Iztapalapa,East
2448,9708,Iztapalapa,East
2449,9709,Iztapalapa,East
2450,9710,Iztapalapa,East
2451,9720,Iztapalapa,East
2452,9720,Iztapalapa,East
2453,9730,Iztapalapa,East
2454,9740,Iztapalapa,East
2455,9750,Iztapalapa,East
2456,9750,Iztapalapa,East
2457,9750,Iztapalapa,East
2458,9760,Iztapalapa,East
2459,9769,Iztapalapa,East
2460,9770,Iztapalapa,East
2461,9780,Iztapalapa,East
2462,9780,Iztapalapa,East
2463,9790,Iztapalapa,East
2464,9800,Iztapalapa,East
2465,9800,Iztapalapa,East
2466,9800,Iztapalapa,East
2467,9800,Iztapalapa,East
2468,9800,Iztapalapa,East
2469,9800,Iztapalapa,East
2470,9800,Iztapalapa,East
2471,9800,Iztapalapa,East
2472,9800,Iztapalapa,East
2473,9810,Iztapalapa,East
2474,9810,Iztapalapa,East
2475,9810,Iztapalapa,East
2476,9810,Iztapalapa,East
2477,9819,Iztapalapa,East
2478,9820,Iztapalapa,East
2479,9820,Iztapalapa,East
2480,9820,Iztapalapa,East
2481,9820,Iztapalapa,East
2482,9828,Iztapalapa,East
2483,9829,Iztapalapa,East
2484,9830,Iztapalapa,East
2485,9830,Iztapalapa,East
2486,9830,Iztapalapa,East
2487,9830,Iztapalapa,East
2488,9830,Iztapalapa,East
2489,9837,Iztapalapa,East
2490,9838,Iztapalapa,East
2491,9839,Iztapalapa,East
2492,9839,Iztapalapa,East
2493,9840,Iztapalapa,East
2494,9849,Iztapalapa,East
2495,9850,Iztapalapa,East
2496,9850,Iztapalapa,East
2497,9850,Iztapalapa,East
2498,9856,Iztapalapa,East
2499,9856,Iztapalapa,East
2500,9858,Iztapalapa,East
2501,9859,Iztapalapa,East
2502,9860,Iztapalapa,East
2503,9860,Iztapalapa,East
2504,9860,Iztapalapa,East
2505,9860,Iztapalapa,East
2506,9860,Iztapalapa,East
2507,9860,Iztapalapa,East
2508,9868,Iztapalapa,East
2509,9870,Iztapalapa,East
2510,9870,Iztapalapa,East
2511,9870,Iztapalapa,East
2512,9870,Iztapalapa,East
2513,9880,Iztapalapa,East
2514,9880,Iztapalapa,East
2515,9890,Iztapalapa,East
2516,9897,Iztapalapa,East
2517,9900,Iztapalapa,East
2518,9900,Iztapalapa,East
2519,9900,Iztapalapa,East
2520,9910,Iztapalapa,East
2521,9920,Iztapalapa,East
2522,9930,Iztapalapa,East
2523,9940,Iztapalapa,East
2524,9960,Iztapalapa,East
2525,9960,Iztapalapa,East
2526,9960,Iztapalapa,East
2527,9960,Iztapalapa,East
2528,9960,Iztapalapa,East
2529,9969,Iztapalapa,East
2530,9970,Iztapalapa,East
